source,subsource,name,desc,lat,lon
truristo,Sluoksnis be pavadinimo,Vinco Krėvės-Mickevičiaus memorialinis muziejus-namas,http://www.turistopasaulis.lt/vinco-kreves-mickeviciaus-memorialinis-muziejus-namas/#.VfgVIflq12A,54.2079632,24.1764879
truristo,Sluoksnis be pavadinimo,Saldutiškio dvaras,http://www.turistopasaulis.lt/saldutiskio-dvaras/#.Vfp6nPlq12B,55.3506158,25.8130109
truristo,Sluoksnis be pavadinimo,Joniškėlio dvaras ,http://www.turistopasaulis.lt/joniskelio-dvaras/#.VgJLSPlq12C,56.031785,24.1688383
truristo,Sluoksnis be pavadinimo,Dzūkijos nacionalinio parko etnografinė sodyba ,http://www.turistopasaulis.lt/dzukijos-nacionalinio-parko-etnografine-sodyba/#.VgKbs_lq12A,54.0543231,24.4078205
truristo,Sluoksnis be pavadinimo,Skališkių uola ,http://www.turistopasaulis.lt/skaliskiu-liucioniu-uola/#.VqjYRPlq12A,54.87555555555556,25.578333333333376
truristo,Sluoksnis be pavadinimo,Butautų dvaras ,https://www.turistopasaulis.lt/butautu-dvaras/ http://www.turistopasaulis.lt/butautu-dvaras/#.V-F-21S9rIU ,56.2885364,24.6042252
truristo,Sluoksnis be pavadinimo,Indėnų kaimas Vinetu ,https://www.turistopasaulis.lt/indenu-kaimas-vinetu/ http://www.turistopasaulis.lt/indenu-kaimas-vinetu/#.V-GRkVS9rIU ,55.8518724,21.2206185
truristo,Sluoksnis be pavadinimo,Veliuonos piliakalnis ,Veliuonos piliakalnis,55.0771665,23.2819981
truristo,Sluoksnis be pavadinimo,Jurbarko krašto muziejus ,Jurbarko krašto muziejus,55.0796447,22.7568859
truristo,Sluoksnis be pavadinimo,V. Grybo memorialinis muziejus,V. Grybo memorialinis muziejus,55.0825926,22.74863
truristo,Sluoksnis be pavadinimo,Veliuonos krašto muziejus ,Veliuonos krašto muziejus,55.0807011,23.278935
truristo,Sluoksnis be pavadinimo,Senovinės technikos muziejus ,Senovinės technikos muziejus,55.0743994,22.576561
truristo,Sluoksnis be pavadinimo,Jurbarko dvaro parkas ,Jurbarko dvaro parkas,55.0799579,22.756623
truristo,Sluoksnis be pavadinimo,Kartupėnų piliakalnis ,Kartupėnų piliakalnis,55.1023376,23.0065298
truristo,Sluoksnis be pavadinimo,Jašiūnų dvaro sodyba,Jašiūnų dvaro sodyba  http://www.turistopasaulis.lt/jasiunu-dvaro-sodyba/#.WLRfDWhDTIU,54.4335975,25.2987456
truristo,Sluoksnis be pavadinimo,Vagnerių rūmai ,http://www.turistopasaulis.lt/vagneriu-rumai/#.WNuYJFJTaNZ,54.3108404,25.3939962
truristo,Sluoksnis be pavadinimo,VU Šiaulių akademijos botanikos sodas,http://www.turistopasaulis.lt/siauliu-universiteto-botanikos-sodas/#.WNumrFJTaNa,55.9325438,23.2829905
truristo,Sluoksnis be pavadinimo,Keturiasdešimt totorių kaimas ,http://www.turistopasaulis.lt/keturiasdesimt-totoriu-kaimas/#.WONcbVJTaLY,54.5616866,25.1674032
truristo,Sluoksnis be pavadinimo,Veršvų piliakalnis ,Veršvų piliakalnis,54.9175233,23.83883
truristo,Sluoksnis be pavadinimo,Aleksoto apžvalgos aikštelė ,https://www.turistopasaulis.lt/kauno-aleksoto-apzvalgos-aikstele-lankytina-vieta-lietuvoje/,54.8916035,23.8865358
truristo,Sluoksnis be pavadinimo,Milikonių kalno apžvalgos aikštelė ,http://www.turistopasaulis.lt/milikoniu-kalno-apzvalgos-aikstele/,54.921966,23.8942122
truristo,Sluoksnis be pavadinimo,Neveronių apžvalgos aikštelė,Neveronių apžvalgos aikštelė,54.914588,24.0926743
truristo,Sluoksnis be pavadinimo,Graži vieta palei Nemuną ,Graži vieta palei Nemuną,54.8989889,23.8705122
truristo,Sluoksnis be pavadinimo,Trijų mergelių tilto apžvalgos aikštelė ,https://www.turistopasaulis.lt/triju-mergeliu-tiltas-pesciuju-tiltas-kaune/,54.8966753,23.9691049
truristo,Sluoksnis be pavadinimo,Netonių Kalnas ,https://www.turistopasaulis.lt/raudondvaris/,54.9403574,23.7222719
truristo,Sluoksnis be pavadinimo,Pūčkorių dvaras ,Pūčkorių dvaras,54.688618,25.3595781
truristo,Sluoksnis be pavadinimo,Pūčkorių piliakalnis ,Pūčkorių piliakalnis,54.6890397,25.3693628
truristo,Sluoksnis be pavadinimo,Pūčkorių pažintinis takas,Pūčkorių pažintinis takas,54.6920163,25.3529477
truristo,Sluoksnis be pavadinimo,Automobilių stovėjimo vieta ,Automobilių stovėjimo vieta,54.6928751,25.3538543
truristo,Sluoksnis be pavadinimo,Bernardinų sodas ,Bernardinų sodas,54.6825277,25.29778
truristo,Sluoksnis be pavadinimo,Rumšiškių pušis ,https://www.turistopasaulis.lt/rumsiskiu-misko-pusis-storiausia-pusis-lietuvoje/,54.8757054,24.1543007
truristo,Sluoksnis be pavadinimo,Veprių kalvarijos ,http://www.turistopasaulis.lt/vepriu-kalvarijos-lankytina-vieta-ukmerges-rajone/#.WpcJ8XzLjIU,55.1491438,24.5813942
truristo,Sluoksnis be pavadinimo,Vilniaus Šv. apaštalų Petro ir Povilo bažnyčia,Vilniaus Šv. apaštalų Petro ir Povilo bažnyčia http://www.turistopasaulis.lt/vilniaus-sv-apastalu-petro-ir-povilo-baznycia/#.WsD7jX8uDIU,54.6940893,25.306115
truristo,Sluoksnis be pavadinimo,Sukinių piliakalnis ,Sukinių piliakalnis http://www.turistopasaulis.lt/sukiniu-piliakalnis-lankytina-vieta-ukmerges-rajone/#.WsJ1_X8uDIX,55.1504558,24.6370554
truristo,Sluoksnis be pavadinimo,Valstybės pažinimo centras ,Valstybės pažinimo centras http://www.turistopasaulis.lt/valstybes-pazinimo-centras-lankytina-vieta-vilniuje/,54.6826331,25.2839988
truristo,Sluoksnis be pavadinimo,Molėtų turizmo ir verslo informacijos centras ,http://www.turistopasaulis.lt/virtuali-edukacine-erdve-moletai-kitaip/,55.2319599,25.4211402
truristo,Sluoksnis be pavadinimo,Panemunės šilo parkas ,http://www.turistopasaulis.lt/lankytinos-vietos-kaune-panemunes-silo-parkas/,54.8819542,23.9630001
truristo,Sluoksnis be pavadinimo,Žaiginio Šv. Antano Paduviečio bažnyčia,http://www.turistopasaulis.lt/zaiginio-sv-antano-paduviecio-baznycia/#.W_QWTzGYTIU  ,55.4914798,23.3328518
truristo,Sluoksnis be pavadinimo,Švč. Mergelės Marijos Apsireiškimo vieta ,http://www.turistopasaulis.lt/svc-mergeles-marijos-apsireiskimo-vieta-prie-ilgio-ezero/,55.803204,26.0838504
truristo,Sluoksnis be pavadinimo,"Mini zoo, alpakų auginimas ",http://www.turistopasaulis.lt/mini-zoo-dargaiciu-kaime-siauliu-rajone/,56.1369623,23.2556839
truristo,Sluoksnis be pavadinimo,Kempingas,,56.1644686,21.0223955
truristo,Sluoksnis be pavadinimo,Vasaknų dvaras ,Vasaknų dvaras,55.6857905,25.7913963
truristo,Sluoksnis be pavadinimo,Šavašos pažintinis takas ,Šavašos pažintinis takas,55.6453458,25.8638795
truristo,Sluoksnis be pavadinimo,Ilgašilio pažintinis takas ,www.turistopasaulis.lt,55.778311,25.8750319
truristo,Sluoksnis be pavadinimo,Poilsiavietė,Poilsiavietė,55.7455184,25.8366355
truristo,Sluoksnis be pavadinimo,Stovyklavietė,Stovyklavietė,55.832824,25.8693911
truristo,Sluoksnis be pavadinimo,Kempingas,,55.586202,25.6809665
truristo,Sluoksnis be pavadinimo,Sartų ir Gražutės regioninių parkų direkcija,www.turistopasaulis.lt,55.7473384,25.8410149
truristo,Sluoksnis be pavadinimo,Velikuškių II piliakalnis ,www.turistopasaulis.lt,55.8265573,25.8681949
truristo,Sluoksnis be pavadinimo,Obelių vėjo malūnas ,www.turistopasaulis.lt,55.947663,25.7858012
truristo,Sluoksnis be pavadinimo,Bradesių ąžuolas ,Bradesių ąžuolas,55.8315998,25.8775449
truristo,Sluoksnis be pavadinimo,Antazavės Dievo Apvaizdos bažnyčia,www.turistopasaulis.lt,55.812273,25.925627
truristo,Sluoksnis be pavadinimo,Antazavės dvaras ,www.turistopasaulis.lt,55.8081353,25.9263091
truristo,Sluoksnis be pavadinimo,Dusetų skulptūrų parkas,Dusetų skulptūrų parkas,55.7448727,25.8369934
truristo,Sluoksnis be pavadinimo,Poilsiavietė Chill Out ,,55.7275616,26.2507535
truristo,Sluoksnis be pavadinimo,Grabijolų kaimas ,Grabijolų kaimas http://www.turistopasaulis.lt/grabijolu-kaimas-lankytina-vieta-elektrenu-rajone/#.XkBU1iOxXIV,54.8394602,24.8686272
truristo,Sluoksnis be pavadinimo,Struvės geodezinio lanko punktas ,http://www.turistopasaulis.lt/struves-geodezinio-lanko-punktas-rokiskio-rajone/#.XnpjQnKxXIV,55.9025301,25.4368954
truristo,Sluoksnis be pavadinimo,Apverstas namas Anykščiuose ,http://www.turistopasaulis.lt/apverstas-namas-lankytina-vieta-anyksciuose/#.XpiXMplRXIU,55.4808506,25.0804997
truristo,Sluoksnis be pavadinimo,Armėnų chačkaras,http://www.turistopasaulis.lt/armenu-chackaras-prie-kauno-viesosios-bibliotekos/#.Xp8yZ5lRXIU,54.8995019,23.9279754
truristo,Sluoksnis be pavadinimo,Didžiasalio (Sirvėtos) apžvalgos bokštas,http://www.turistopasaulis.lt/didziasalio-apzvalgos-bokstas-lankytina-vieta-ignalinos-rajone/#.XsQ50sBRXIW,55.2292004,26.1843185
truristo,Sluoksnis be pavadinimo,Kryžių kalnelis ,http://www.turistopasaulis.lt/kryziu-kalnelis-kaune/,54.9015529,23.9754911
truristo,Sluoksnis be pavadinimo,Kernavė,http://www.turistopasaulis.lt/kernave/,54.8840909,24.852279
truristo,Sluoksnis be pavadinimo,P. Butlerienės (kačių) kiemelis,http://www.turistopasaulis.lt/p-butlerienes-kaciu-kiemelis-marijampoleje/,54.556398,23.3511064
truristo,Sluoksnis be pavadinimo,Šaltinių takas ,http://www.turistopasaulis.lt/saltiniu-takas-kacergineje/,54.9294758,23.7236029
truristo,Sluoksnis be pavadinimo,Kačerginės prieplauka ,http://www.turistopasaulis.lt/kacergines-miestelis-lankytina-vieta-kauno-rajone/,54.9361996,23.7124918
truristo,Sluoksnis be pavadinimo,Grill zona ,,54.9352499,23.7120099
truristo,Sluoksnis be pavadinimo,Liepų parkas ,http://www.turistopasaulis.lt/kacergines-miestelis-lankytina-vieta-kauno-rajone/,54.9343016,23.7202308
truristo,Sluoksnis be pavadinimo,V. Mykolaičio-Putino skulptūrų parkas,https://www.turistopasaulis.lt/kacergines-miestelis-lankytina-vieta-kauno-rajone/,54.9315903,23.7122684
truristo,Sluoksnis be pavadinimo,Senoji Zapyškio šv. Jono Krikštytojo bažnyčia,http://www.turistopasaulis.lt/senoji-zapyskio-sv-jono-krikstytojo-baznycia/,54.9288051,23.6541949
truristo,Sluoksnis be pavadinimo,Skulptūra dviračiui ,,54.930918,23.7482669
truristo,Sluoksnis be pavadinimo,Dviračių tako Kaunas (Marvelė) – Kačerginė pradžia ,http://www.turistopasaulis.lt/dviraciu-takas-kaunas-marvele-kacergine/,54.9046493,23.8324424
truristo,Sluoksnis be pavadinimo,Ariogalos šaltinėlis ,http://www.turistopasaulis.lt/ariogalos-saltinelis/,55.2804004,23.4441371
truristo,Sluoksnis be pavadinimo,Paminklas A.Ramanauskui-Vanagui,http://www.turistopasaulis.lt/paminklas-partizanu-vadui-ramanaukui-vanagui/,54.9163181,23.9326934
truristo,Sluoksnis be pavadinimo,Eigulių piliakalnis ,http://www.turistopasaulis.lt/eiguliu-piliakalnis-lankytina-vieta-kaune/,54.9169269,23.915069
truristo,Sluoksnis be pavadinimo,Mergakalnio atodanga ir apžvalgos aikštelė ,https://www.turistopasaulis.lt/mergakalnio-atodanga-ir-apzvalgos-aikstele/#.YYu0P7qxXIU,54.825196,24.2437517
truristo,Sluoksnis be pavadinimo,Kauno tvirtovės I fortas ,https://www.turistopasaulis.lt/kauno-tvirtoves-fortas/,54.8837283,23.8636064
truristo,Sluoksnis be pavadinimo,V. Mykolaičio-Putino gimtoji sodyba-muziejus,https://www.turistopasaulis.lt/v-mykolaicio-putino-gimtoji-sodyba-muziejus-lankytina-vieta-prienu-rajone/,54.5534624,23.7074204
truristo,Sluoksnis be pavadinimo,Kiemo galerija ,https://www.turistopasaulis.lt/kiemo-galerija-idomi-vieta-kaune/,54.8993108,23.9048313
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Laiminantis Kristus""",https://www.turistopasaulis.lt/skulptura-laiminantis-kristus-prienu-raj/,54.4755442,23.3900661
truristo,Sluoksnis be pavadinimo,Teatro aikštė ,Teatro aikštė,55.7077659,21.1317034
truristo,Sluoksnis be pavadinimo,Klaipėdos Vaiduoklis ,Klaipėdos Vaiduoklis,55.7066416,21.1267252
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Vaikystės svajonė: mylėk, tikėk ir lauk""","Skulptūra ""Vaikystės svajonė: mylėk, tikėk ir lauk""",55.7054468,21.1220574
truristo,Sluoksnis be pavadinimo,Jono kalnelis ,https://www.turistopasaulis.lt/jono-kalnelis-lankytina-vieta-klaipedoje/,55.7095967,21.1397166
truristo,Sluoksnis be pavadinimo,Samylų piliakalnis ,https://www.turistopasaulis.lt/samylu-piliakalniai-lankytina-vieta-kauno-rajone/,54.8538739,24.1133706
truristo,Sluoksnis be pavadinimo,Samylų II piliakalnis ,https://www.turistopasaulis.lt/samylu-piliakalniai-lankytina-vieta-kauno-rajone/,54.8668666,24.1176621
truristo,Sluoksnis be pavadinimo,Žiegždrių geologinis takas ,https://www.turistopasaulis.lt/ziegzdriu-geologinis-takas-lankytina-vieta-kauno-rajone/,54.8853112,24.0694597
truristo,Sluoksnis be pavadinimo,Antano Sutkaus nuotraukų galerija ,https://www.turistopasaulis.lt/antano-sutkaus-nuotrauku-galerija-zapyskyje/,54.9249315,23.652971
truristo,Sluoksnis be pavadinimo,Skinderiškio (Kęstučio Kaltenio) dendrologinis parkas ,https://www.turistopasaulis.lt/skinderiskio-dendrologinis-parkas-lankytina-vieta-kedainiu-rajone/#.Y0RsKkxBzIU,55.3173859,23.6539397
truristo,Sluoksnis be pavadinimo,Kėdainių senamiestis ,https://www.turistopasaulis.lt/kedainiu-senamiestis/,55.2854605,23.9813486
truristo,Sluoksnis be pavadinimo,Lietuvos geografinis centras ,https://www.turistopasaulis.lt/lietuvos-geografinis-centras-lankytina-vieta-kedainiu-rajone/,55.3299821,23.9054156
truristo,Sluoksnis be pavadinimo,Angelų kalva,https://www.turistopasaulis.lt/angelu-kalva-lankytina-vieta-traku-rajone/,54.6772125,24.9277463
truristo,Sluoksnis be pavadinimo,Lokėnėlių piliakalnis ,https://www.turistopasaulis.lt/lokeneliu-piliakalnis-lankytina-vieta-jonavos-rajone/,55.0944265,24.3296459
truristo,Sluoksnis be pavadinimo,Paminklas Abraomui Kulviečiui,https://www.turistopasaulis.lt/jonava/,55.0744347,24.2759403
truristo,Sluoksnis be pavadinimo,Jonavos pėsčiųjų tiltas,https://www.turistopasaulis.lt/jonava/,55.0769079,24.2751018
truristo,Sluoksnis be pavadinimo,Jonavos sporto arena,https://www.turistopasaulis.lt/jonava/,55.0766642,24.2732977
truristo,Sluoksnis be pavadinimo,Joninių slėnis ,https://www.turistopasaulis.lt/jonava/,55.0770646,24.2689302
truristo,Sluoksnis be pavadinimo,Kauno gatvė ,https://www.turistopasaulis.lt/jonava/,55.0699296,24.272492
truristo,Sluoksnis be pavadinimo,Jonavos Šv. apaštalo Jokūbo bažnyčia,https://www.turistopasaulis.lt/jonava/,55.0696506,24.2775442
truristo,Sluoksnis be pavadinimo,Jonavos tiltas ,https://www.turistopasaulis.lt/jonava/,55.0693312,24.2814575
truristo,Sluoksnis be pavadinimo,Laivalaikio zona ,https://www.turistopasaulis.lt/jonava/,55.0705475,24.2844079
truristo,Sluoksnis be pavadinimo,Paminklas partizanams ,https://www.turistopasaulis.lt/jonava/,55.0708224,24.2844561
truristo,Sluoksnis be pavadinimo,Jonavos geležinkelio tiltas ,https://www.turistopasaulis.lt/jonava/,55.0755722,24.2934849
truristo,Sluoksnis be pavadinimo,Taurostos parkas ,https://www.turistopasaulis.lt/jonava/,55.0708148,24.2912103
truristo,Sluoksnis be pavadinimo,Trakų istorijos muziejus ,Trakų istorijos muziejus,54.6454356,24.9361806
truristo,Sluoksnis be pavadinimo,Molavėnų piliakalniai ,https://www.turistopasaulis.lt/molavenu-piliakalniai/,55.4469927,22.8704664
truristo,Sluoksnis be pavadinimo,Jūkainių pažintinis takas ,https://www.turistopasaulis.lt/jukainiu-pazintinis-rekreacinis-takas/,55.4297129,22.924444
truristo,Sluoksnis be pavadinimo,Jūkainių poilsiavietė ,,55.4315606,22.9247895
truristo,Sluoksnis be pavadinimo,Poilsiavietė prie Molavėnų piliakalnio ,,55.4485806,22.8711764
truristo,Sluoksnis be pavadinimo,Molavėnų ąžuolas ,,55.4509517,22.8767308
truristo,Sluoksnis be pavadinimo,Raudondvario dvaras ,https://www.turistopasaulis.lt/raudondvario-dvaras-raudondvario-pilis/,54.9433227,23.7840921
truristo,Sluoksnis be pavadinimo,Poilsiavietė prie mažųjų laivų prieplaukos ,https://www.turistopasaulis.lt/raudondvaris/,54.9465597,23.7871593
truristo,Sluoksnis be pavadinimo,Šv. Kūdikėlio Jėzaus Teresės bažnyčia,https://www.turistopasaulis.lt/raudondvaris/,54.9354779,23.7829093
truristo,Sluoksnis be pavadinimo,Paminklas kompozitoriui Juozui Naujaliui,https://www.turistopasaulis.lt/raudondvaris/,54.9350441,23.7829724
truristo,Sluoksnis be pavadinimo,Rezidentų kapinės ,https://www.turistopasaulis.lt/raudondvaris/,54.9338354,23.7863696
truristo,Sluoksnis be pavadinimo,Senasis Raudondvario kelio tiltas per Nevėžį,https://www.turistopasaulis.lt/raudondvaris/,54.9335069,23.7951043
truristo,Sluoksnis be pavadinimo,Paminklas Kaziui Veverskiui,https://www.turistopasaulis.lt/raudondvaris/,54.9327453,23.7947985
truristo,Sluoksnis be pavadinimo,Bernatonių piliakalnis,https://www.turistopasaulis.lt/raudondvaris/,54.9614471,23.7926212
truristo,Sluoksnis be pavadinimo,Paukščių stebėjimo bokštas ,,54.8193247,24.2204534
truristo,Sluoksnis be pavadinimo,Elektrėnų paplūdimys ,Elektrėnų paplūdimys,54.7820656,24.6658629
truristo,Sluoksnis be pavadinimo,Elektrėnų pontoninė prieplauka,Elektrėnų pontoninė prieplauka,54.7812403,24.6624297
truristo,Sluoksnis be pavadinimo,Elektrėnų kabantis tiltas ,,54.778617,24.6542677
truristo,Sluoksnis be pavadinimo,Elektrėnų elektrinė ,Elektrėnų elektrinė,54.7699946,24.646481
truristo,Sluoksnis be pavadinimo,Senųjų Kietaviškių kapinės ,Senųjų Kietaviškių kapinės,54.7589405,24.6396669
truristo,Sluoksnis be pavadinimo,Paplūdimys,,54.717166,24.6724483
truristo,Sluoksnis be pavadinimo,Skulptūrų parkas Geibonių miške,,54.7600796,24.7030146
truristo,Sluoksnis be pavadinimo,Paplūdimys,,54.7720283,24.6898211
truristo,Sluoksnis be pavadinimo,Elektrėnų Švč. Mergelės Marijos Kankinių Karalienės bažnyčia,https://www.turistopasaulis.lt/elektrenu-svc-mergeles-marijos-kankiniu-karalienes-baznycia/,54.7819475,24.6810225
truristo,Sluoksnis be pavadinimo,Elektrėnų sporto ir pramogų centras,https://www.turistopasaulis.lt/aplink-elekrenu-marias/,54.7831456,24.6751608
truristo,Sluoksnis be pavadinimo,"Poilsiavietė ""Apuokynė"" ",https://www.turistopasaulis.lt/poilsiavietes-grill-zonos-kacergineje/,54.9253822,23.7084493
truristo,Sluoksnis be pavadinimo,"Poilsiavietė ""Barsukynė"" ",https://www.turistopasaulis.lt/poilsiavietes-grill-zonos-kacergineje/,54.9266152,23.714157
truristo,Sluoksnis be pavadinimo,Garliavos Švč. Trejybės bažnyčia,https://www.turistopasaulis.lt/garliavos-svc-trejybes-baznycia/,54.8217216,23.8738138
truristo,Sluoksnis be pavadinimo,Garliavos evangelikų liuteronų bažnyčia,Garliavos evangelikų liuteronų bažnyčia,54.8256363,23.8720607
truristo,Sluoksnis be pavadinimo,Paminklas žuvusiems Lietuvos savanoriams,Paminklas žuvusiems Lietuvos savanoriams,54.8219535,23.8734855
truristo,Sluoksnis be pavadinimo,Ąžuolas Lietuvos nepriklausomybės metinių proga,Ąžuolas Lietuvos nepriklausomybės metinių proga,54.8221366,23.873523
truristo,Sluoksnis be pavadinimo,Kiemelis prie Švč. Sakramento bažnyčios,www.turistopasaulis.lt,54.89675,23.8953139
truristo,Sluoksnis be pavadinimo,Vytėnų saleziečių vienuolyno koplyčia,Vytėnų saleziečių vienuolyno koplyčia,55.1001933,22.9831228
truristo,Sluoksnis be pavadinimo,Zamkaus dvaras,Zamkaus dvaras,55.1002338,22.9819611
truristo,Sluoksnis be pavadinimo,Skirsnemunės evangelikų liuteronų bažnyčia,https://www.turistopasaulis.lt/skirsnemunes-evangeliku-liuteronu-baznycia/,55.0903549,22.9163956
truristo,Sluoksnis be pavadinimo,Skirsnemunės senosios katalikų kapinės,,55.0916237,22.9091945
truristo,Sluoksnis be pavadinimo,Skirsnemunės Šv. Jurgio bažnyčia,https://www.turistopasaulis.lt/skirsnemunes-sv-jurgio-baznycia/,55.0963716,22.9075341
truristo,Sluoksnis be pavadinimo,Skirsnemunė,Skirsnemunė,55.0929728,22.9020871
truristo,Sluoksnis be pavadinimo,Partizanų palaikų užkasimo vieta ,Partizanų palaikų užkasimo vieta,55.0905759,22.9496731
truristo,Sluoksnis be pavadinimo,Pirmo pasaulinio karo vokiečių karių kapai ,Pirmo pasaulinio karo vokiečių karių kapai,55.091527,22.9556619
truristo,Sluoksnis be pavadinimo,Šilinės botaninio draustinio pažintinis takas,Šilinės botaninio draustinio pažintinis takas,55.0905304,22.954649
truristo,Sluoksnis be pavadinimo,Poilsio vieta ,,55.08968,22.955267
truristo,Sluoksnis be pavadinimo,Panemunių regioninio parko lankytojų centras,Panemunių regioninis parkas ir lankytojų centras,55.0896594,22.9558354
truristo,Sluoksnis be pavadinimo,Kempingas Medaus Slėnis,Kempingas Medaus Slėnis,55.0916566,22.9641468
truristo,Sluoksnis be pavadinimo,Balbieriškio atodangos apžvalgos aikštelė,https://www.turistopasaulis.lt/balbieriskio-atodangos-apzvalgos-aikstele/,54.5342119,23.8838219
truristo,Sluoksnis be pavadinimo,Nemuno salos tiltas,www.turistopasaulis.lt,54.8939997,23.9027759
truristo,Sluoksnis be pavadinimo,Šilavoto davatkynas ,https://www.turistopasaulis.lt/silavoto-davatkynas-ir-skulpturu-takelis-lankytina-vieta-prienu-rajone/,54.6652617,23.7554899
truristo,Sluoksnis be pavadinimo,Skulptūrų takelis ,https://www.turistopasaulis.lt/silavoto-davatkynas-ir-skulpturu-takelis-lankytina-vieta-prienu-rajone/,54.665067,23.756147
truristo,Sluoksnis be pavadinimo,Šilavoto Švč. Jėzaus Širdies bažnyčia,https://www.turistopasaulis.lt/silavoto-svc-jezaus-sirdies-baznycia/,54.6674769,23.7612451
truristo,Sluoksnis be pavadinimo,Žarstos koplyčia ,https://www.turistopasaulis.lt/silavoto-svc-jezaus-sirdies-baznycia/,54.6463445,23.7485541
truristo,Sluoksnis be pavadinimo,Veiverių skausmo kalnelis,https://www.turistopasaulis.lt/veiveriu-skausmo-kalnelis/,54.7602774,23.7096591
truristo,Sluoksnis be pavadinimo,Prienų dvaro vandens malūnas ,https://www.turistopasaulis.lt/prienu-dvaro-vandens-malunas/,54.6292394,23.948531
truristo,Sluoksnis be pavadinimo,Didžiojo Lietuvos kunigaikščio Kęstučio paminklas,https://www.turistopasaulis.lt/didziojo-lietuvos-kunigaikscio-kestucio-paminklas-prienuose/,54.6320645,23.9489464
truristo,Sluoksnis be pavadinimo,Greimų tiltas ,Greimų tiltas,54.6312712,23.9502534
truristo,Sluoksnis be pavadinimo,Laisvės aikštė,Laisvės aikštė,54.6355684,23.9463766
truristo,Sluoksnis be pavadinimo,Prienų Kristaus Apsireiškimo bažnyčia,https://www.turistopasaulis.lt/prienu-kristaus-apsireiskimo-baznycia/,54.6346845,23.9489989
truristo,Sluoksnis be pavadinimo,Panemunės tiltas ,www.turistopasaulis.lt,54.8634133,23.9526425
truristo,Sluoksnis be pavadinimo,Grafiti Matas Šalčius ,Grafiti Matas Šalčius,54.632972,23.9474561
truristo,Sluoksnis be pavadinimo,Paprienės laisvalaikio erdvė ,Paprienės laisvalaikio erdvė,54.6317377,23.9535337
truristo,Sluoksnis be pavadinimo,Koplytstulpis Napoleono štabui atminti,www.turistopasaulis.lt,54.8543656,23.8840044
truristo,Sluoksnis be pavadinimo,Vidaus vandens kelių direkcija,Vidaus vandens kelių direkcija,54.9083696,23.8616506
truristo,Sluoksnis be pavadinimo,"Graffiti sportbačiai ""Inkaras"" ","Graffiti sportbačiai ""Inkaras""",54.9080194,23.8538228
truristo,Sluoksnis be pavadinimo,Senosios Vilijampolės žydų kapinės,Senosios Vilijampolės žydų kapinės,54.9105929,23.8722059
truristo,Sluoksnis be pavadinimo,"Grafiti Motoroleris, autorius: Tadas Vincaitis-Plūgas","Grafiti Motoroleris, autorius: Tadas Vincaitis-Plūgas",54.9082256,23.8898437
truristo,Sluoksnis be pavadinimo,Kauno geto vartai,https://www.turistopasaulis.lt/kauno-geto-vartai/,54.9064488,23.8893463
truristo,Sluoksnis be pavadinimo,Palangos senosios žydų kapinės,Palangos senosios žydų kapinės,55.9334871,21.0667812
truristo,Sluoksnis be pavadinimo,Molotovo linijos stebėjimo bunkeris ,Molotovo linijos stebėjimo bunkeris,55.9343985,21.0683342
truristo,Sluoksnis be pavadinimo,Nepriklausomybės paminklas „Žemaitis“ Raseiniuose,https://www.turistopasaulis.lt/nepriklausomybes-paminklas-zemaitis-raseiniuose/,55.3812367,23.1168622
truristo,Sluoksnis be pavadinimo,Vytauto didžiojo universitetas ,www.turistopasaulis.lt,54.8911566,23.8859947
truristo,Sluoksnis be pavadinimo,Aleksoto Šv. Kazimiero bažnyčia,https://www.turistopasaulis.lt/aleksoto-sv-kazimiero-baznycia/,54.8878455,23.8989379
truristo,Sluoksnis be pavadinimo,Aukščiausia auto magistralės vieta ,Aukščiausia auto magistralės vieta,55.5038454,22.4501208
truristo,Sluoksnis be pavadinimo,Klaipėdos Švč. Mergelės Marijos Taikos Karalienės bažnyčia,https://www.turistopasaulis.lt/klaipedos-marijos-taikos-karalienes-baznycia/,55.7052018,21.1457052
truristo,Sluoksnis be pavadinimo,Kauno Algirdo Brazausko hidroelektrinė,https://www.turistopasaulis.lt/kauno-algirdo-brazausko-hidroelektrine/,54.8741996,23.9994729
truristo,Sluoksnis be pavadinimo,Dubravos arboretumas,https://www.turistopasaulis.lt/dubravos-arboretumas-lankytina-vieta-kauo-rajone/,54.8487379,24.0371015
truristo,Sluoksnis be pavadinimo,Domeikavos Lietuvos kankinių bažnyčia,https://www.turistopasaulis.lt/domeikavos-lietuvos-kankiniu-baznycia/,54.9686048,23.9243913
truristo,Sluoksnis be pavadinimo,Lietuvos kankinių skulptūrų parkas ,Lietuvos kankinių skulptūrų parkas,54.9682805,23.9244277
truristo,Sluoksnis be pavadinimo,Domeikavos saulės laikrodis ,Domeikavos saulės laikrodis,54.9671045,23.9226065
truristo,Sluoksnis be pavadinimo,"Garliavos ""Šimtmečio"" parkas ","Garliavos ""Šimtmečio"" parkas",54.8209614,23.8700548
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Neringa""","Skulptūra ""Neringa""",55.7065598,21.140524
truristo,Sluoksnis be pavadinimo,"Skulptūra ""Laukinis vyras""","Skulptūra ""Laukinis vyras""",55.7072416,21.1381248
